sample_id,project_type,device_name,voltage_level,device_model,asset_id,device_type,problem_reason,event_time,problem_stage,supervision_stage,rule_level,problem_level,text,is_quality_issue,specialty,root_cause_analysis,supervision_opinion,resolved_time,actual_fix,rule_name,stage_name,stage_link,clause_no,checkpoint_no,checkpoint_text,source_unit,data_source,label
real_v1_002033,技改,110kV金碧线121间隔,交流110kV,,,组合电器,设备调试,2025-05-28,设备调试,安装调试,一般,一般,110kV金碧线121间隔组合电器靠线路侧CT气室未检验气体密度继电器返回值,否,电气设备性能,,立即110kV金碧线121间隔组合电器靠线路侧CT气室未检验气体密度继电器返回值,2025-05-30,已对110kV金碧线121间隔组合电器靠线路侧CT气室检验气体密度继电器返回值，校验结果合格,组合电器全过程技术监督实施细则,设备调试,安装调试,7.6,7.6.1,7.6.1 气体密度继电器应校验其接点动作值与返回值，并符合其产品技术条件规定。,未知,pytest_processed_1_real|problem_category_rule_v1,调试与试验
real_v1_002034,技改,110kV母分120间隔,交流110kV,,,组合电器,设备调试,2025-05-20,设备调试,安装调试,一般,一般,110kV母分120间隔组合电器靠Ⅱ段母线CT气室未检验气体密度继电器返回值,否,电气设备性能,,立即110kV母分120间隔组合电器靠Ⅱ段母线CT气室未检验气体密度继电器返回值,2025-05-30,已对110kV母分120间隔组合电器靠Ⅱ段母线CT气室检验气体密度继电器返回值，校验结果合格,组合电器全过程技术监督实施细则,设备调试,安装调试,7.6,7.6.1,7.6.1 气体密度继电器应校验其接点动作值与返回值，并符合其产品技术条件规定。,未知,pytest_processed_1_real|problem_category_rule_v1,调试与试验
real_v1_002035,技改,110kVⅡ段母线PT间隔,交流110kV,,,组合电器,现场安装,2025-05-29,竣工验收,竣工验收,一般,一般,110kVⅡ段母线PT间隔缺与本间隔对应的铭牌,否,电气设备性能,,立即按间隔制作唯一铭牌并在竣工投运前完成现场粘贴,2025-05-30,已制作唯一铭牌并在竣工投运前完成现场粘贴,组合电器全过程技术监督实施细则,竣工验收,竣工验收,8.2,8.2.1,8.2.1 设备外观重点关注：1）GIS应安装牢靠、外观清洁；2）瓷套应完整无损、表面清洁；3）所有柜、箱防雨防潮性能应良好，本体电缆防护应良好；4）油漆应完好，出厂铭牌、相色标志、内部元件标示应正确；5）带电显示装置显示应正确；6）户外断路器应采取防止密度继电器二次接头受潮的防雨措施。,未知,pytest_processed_1_real|problem_category_rule_v1,资料与标识
real_v1_002036,技改,110kV金碧线121间隔,交流110kV,,,组合电器,现场安装,2025-05-27,竣工验收,竣工验收,一般,一般,110kV金碧线121间隔缺与本间隔对于的铭牌,否,电气设备性能,,立即按间隔制作唯一铭牌并在竣工投运前完成现场粘贴,2025-05-30,已制作唯一铭牌并在竣工投运前完成现场粘贴,组合电器全过程技术监督实施细则,竣工验收,竣工验收,8.2,8.2.1,8.2.1 设备外观重点关注：1）GIS应安装牢靠、外观清洁；2）瓷套应完整无损、表面清洁；3）所有柜、箱防雨防潮性能应良好，本体电缆防护应良好；4）油漆应完好，出厂铭牌、相色标志、内部元件标示应正确；5）带电显示装置显示应正确；6）户外断路器应采取防止密度继电器二次接头受潮的防雨措施。,未知,pytest_processed_1_real|problem_category_rule_v1,资料与标识
real_v1_002037,技改,#1主变110kV侧12A间隔,交流110kV,,,组合电器,现场安装,2025-05-23,竣工验收,竣工验收,一般,一般,#1主变110kV侧12A间隔验收时未提交隐蔽工程验收单,否,电气设备性能,,立即要求施工单位提交隐蔽工程验收记录单,2025-05-30,已制作唯一铭牌并在竣工投运前完成现场粘贴,接地网全过程技术监督实施细则,竣工验收,竣工验收,7.1,7.1.1,7.1.1 在交接验收时，应提交下列资料和文件：（1）符合实际施工的图纸；（2）设计变更的证明文件；（3）接地器材、降阻材料及新型接地装置检测报告及质量合格证明；（4）安装技术记录，其内容应包括隐蔽工程记录；（5）接地测试记录及报告，其内容应包括接地电阻测试、接地导通测试等。,未知,pytest_processed_1_real|problem_category_rule_v1,资料与标识
real_v1_002038,技改,#2主变110kV侧中性点17B8接地刀闸,交流220kV,,,隔离开关,设备调试,2025-05-29,竣工验收,竣工验收,较大,较大,#2主变110kV侧中性点17B8接地刀闸的主传动杆与电机之间的抱箍定位销未紧固，运行过程中存在分合闸位置指示与实际不一致的隐患，违反了“8.5.1 电动、手动操作应平稳、灵活、无卡涩，电动机的转向应正确，分合闸指示应与实际位置相符...”的要求。,否,电气设备性能,施工方福州亿力电力工程有限公司电力安装分公司现场安装工艺管控不严，未按照技术监督实施细则要求及时紧固#2主变110kV侧中性点17B8接地刀闸的主传动杆与电机之间的抱箍定位销,督促施工方对#2主变110kV侧中性点17B8接地刀闸的主传动杆与电机之间的位置进行校对，并紧固抱箍定位销,2025-05-30,施工单位已对#2主变110kV侧中性点17B8接地刀闸的主传动杆与电机之间的位置进行校对，并紧固抱箍定位销,隔离开关全过程技术监督实施细则,竣工验收,竣工验收,8.5,8.5.1,8.5.1 电动、手动操作应平稳、灵活、无卡涩，电动机的转向应正确，分合闸指示应与实际位置相符、限位装置应准确可靠、辅助开关动作应正确。,未知,pytest_processed_1_real|problem_category_rule_v1,验收与交接
real_v1_002039,技改,110kVⅠ段母线PT间隔,交流110kV,,,组合电器,现场安装,2025-05-29,竣工验收,竣工验收,一般,一般,110kVⅠ段母线PT间隔缺与本间隔对应的铭牌,否,电气设备性能,,立即按间隔制作唯一铭牌并在竣工投运前完成现场粘贴,2025-05-30,已制作唯一铭牌并在竣工投运前完成现场粘贴,组合电器全过程技术监督实施细则,竣工验收,竣工验收,8.2,8.2.1,8.2.1 设备外观重点关注：1）GIS应安装牢靠、外观清洁；2）瓷套应完整无损、表面清洁；3）所有柜、箱防雨防潮性能应良好，本体电缆防护应良好；4）油漆应完好，出厂铭牌、相色标志、内部元件标示应正确；5）带电显示装置显示应正确；6）户外断路器应采取防止密度继电器二次接头受潮的防雨措施。,未知,pytest_processed_1_real|problem_category_rule_v1,资料与标识
real_v1_002040,技改,110kV杭碧线123间隔,交流110kV,,,组合电器,现场安装,2025-05-28,竣工验收,竣工验收,一般,一般,110kV杭碧线123间隔缺与本间隔对应的铭牌,否,电气设备性能,,立即按间隔制作唯一铭牌并在竣工投运前完成现场粘贴,2025-05-30,已制作唯一铭牌并在竣工投运前完成现场粘贴,组合电器全过程技术监督实施细则,竣工验收,竣工验收,8.2,8.2.1,8.2.1 设备外观重点关注：1）GIS应安装牢靠、外观清洁；2）瓷套应完整无损、表面清洁；3）所有柜、箱防雨防潮性能应良好，本体电缆防护应良好；4）油漆应完好，出厂铭牌、相色标志、内部元件标示应正确；5）带电显示装置显示应正确；6）户外断路器应采取防止密度继电器二次接头受潮的防雨措施。,未知,pytest_processed_1_real|problem_category_rule_v1,资料与标识
real_v1_002041,技改,110kV杭碧线123间隔,交流110kV,,,组合电器,现场安装,2025-05-28,设备安装,安装调试,一般,一般,110kV杭碧线123间隔组合电器接地网搭接面未做防腐处理,否,电气设备性能,,立即对110kV杭碧线123间隔组合电器接地网搭接面在焊痕外最小100mm范围内做防腐处理,2025-05-30,已对110kV杭碧线123间隔组合电器接地网搭接面做防腐处理,接地网全过程技术监督实施细则,设备安装,安装调试,5.6,5.6.1,5.6.1 热镀钵钢材焊接时，在焊痕外最小100mm范围内应采取可靠的防腐处理。,未知,pytest_processed_1_real|problem_category_rule_v1,安装与施工
real_v1_002042,技改,110kV金碧线121间隔,交流110kV,,,组合电器,现场安装,2025-05-28,设备安装,安装调试,一般,一般,110kV金碧线121间隔组合电器接地网搭接面未做防腐处理,否,电气设备性能,,立即对110kV金碧线121间隔组合电器接地网搭接面在焊痕外最小100mm范围内做防腐处理,2025-05-30,已对110kV金碧线121间隔组合电器接地网搭接面做防腐处理,接地网全过程技术监督实施细则,设备安装,安装调试,5.6,5.6.1,5.6.1 热镀钵钢材焊接时，在焊痕外最小100mm范围内应采取可靠的防腐处理。,未知,pytest_processed_1_real|problem_category_rule_v1,安装与施工
real_v1_002043,技改,#2主变,交流220kV,,,其他附属设施,设备调试,2025-05-29,设备调试,安装调试,一般,一般,设备厂家福建和盛高科技产业未按要求开展现场功能调试，违反了“6.1.1 现场校验接口采用标准的Φ6mm接头，连接管路采用外径Φ6mm金属管或耐油高分子聚合管，按Q/GDW 10536-2021 6.4节要求开展现场功能调试”的要求。,否,辅助设施,,督促设备厂家福建和盛高科技产业按要求完成#2主变油色谱在线监测装置的接入后调试,2025-06-06,设备厂家福建和盛高科技产业已完成#2主变油色谱在线监测装置的接入并调试,在线监测装置全过程技术监督实施细则,设备调试,安装调试,6.1,6.1.1,6.1.1 现场校验接口采用标准的Φ6mm接头，连接管路采用外径Φ6mm金属管或耐油高分子聚合管，按Q/GDW 10536-2021 6.4节要求开展现场功能调试。,未知,pytest_processed_1_real|problem_category_rule_v1,调试与试验
real_v1_002044,技改,#2主变油色谱在线监测装置,交流220kV,,,辅助装置,设备调试,2025-05-29,设备调试,安装调试,一般,一般,#2油色谱在线监测装置未接入新#2主变，且未开展接入后调试工作，违反了“6.1.1 现场校验接口采用标准的Φ6mm接头，连接管路采用外径Φ6mm金属管或耐油高分子聚合管，按Q/GDW 10536-2021 6.4节要求开展现场功能调试”的要求。,否,辅助设施,,督促福建和盛高科技产业有限公司在投产前完成#2主变油色谱在线监测装置的接入调试,2025-06-06,福建和盛高科技产业有限公司已完成#2主变油色谱在线监测装置的接入调试,在线监测装置全过程技术监督实施细则,设备调试,安装调试,6.1,6.1.1,6.1.1 现场校验接口采用标准的Φ6mm接头，连接管路采用外径Φ6mm金属管或耐油高分子聚合管，按Q/GDW 10536-2021 6.4节要求开展现场功能调试。,未知,pytest_processed_1_real|problem_category_rule_v1,调试与试验
real_v1_002045,技改,#2主变110kV侧中性点17B8接地刀闸,交流220kV,,,隔离开关,设备运维,2025-05-29,设备调试,安装调试,较大,较大,#2主变110kV侧中性点17B8接地刀闸手动操作孔开启时，未正确闭锁电动操作，违反了“7.4.2 手动操作时应闭锁电动操作”的要求。,否,电气设备性能,设备厂家河南平高电气股份有限公司出厂调试验收不细致，未在出厂前发现操作机构箱手动操作闭锁电动操作回路异常的问题,督促设备厂家河南平高电气股份有限公司安排人员对闭锁回路问题进行排查，必要时更换失效元器件,2025-05-30,已由厂家对闭锁回路行程开关进行调整，闭锁功能已恢复正常,隔离开关全过程技术监督实施细则,设备调试,安装调试,7.4,7.4.2,7.4.2 手动操作时应闭锁电动操作。,未知,pytest_processed_1_real|problem_category_rule_v1,运维与环境
real_v1_002046,技改,#2主变,交流220kV,,,主变压器,设备调试,2025-05-28,竣工验收,竣工验收,较大,较大,未见施工单位提供的施工图、白图，不满足“投运后应移交的资料：施工图、白图、设计变更建设管理单位应在工程竣工后三个月内向调控中心、运行维护单位和设备检修单位移交工程竣工图纸及其电子版。”,否,继电保护,施工单位图档资料管理流程不严格，工程转序准备不充分，导致未能及时提交相关的图档资料,施工单位应及时提供施工图、白图等资料,2025-06-01,接收施工单位已提供的施工图、白图，并整理归档,继电保护全过程技术监督实施细则,竣工验收,竣工验收,8.1,8.1.3,8.1.3 投运后应移交的资料：施工图、白图、设计变更建设管理单位应在工程竣工后三个月内向调控中心、运行维护单位和设备检修单位移交工程竣工图纸及其电子版。运维单位应于投产验收前，将验收合格的智能站配置文件归档，设备投产后一个月内，将资料性文件归档。资料图实应一致。,未知,pytest_processed_1_real|problem_category_rule_v1,资料与标识
