sample_id,text,label,device_type,specialty,supervision_stage,event_time,source_unit,data_source
synthetic_v2_验收把关不严_0101,现场抽查发现，现场人员表示后续计划补测，但开关柜检修验收仅抽查部分专项复验项便办理验收。,验收把关不严,开关柜,配电,交接验收,2025-04-05,运维二班,synthetic_v2
synthetic_v2_验收把关不严_0171,班组自查反映，GIS设备相关资料虽已提交，但验收把关流于形式。,验收把关不严,GIS设备,一次设备,交接验收,2025-07-29,营销运维班,synthetic_v2
synthetic_v2_标准执行不到位_0122,主变压器功能校验相关资料表面齐全，实际情况是：主变压器见证点要求落实不到位，班组未完成新标准切换。,标准执行不到位,主变压器,一次设备,,2024-08-10,变电运维站,synthetic_v2
synthetic_v2_标准执行不到位_0151,现场抽查发现，相关台账已补录但未形成有效闭环，但整改复验环节已安排检查，但现场仍以经验替代标准条款。,标准执行不到位,,土建,,2024-07-11,运维二班,synthetic_v2
synthetic_v2_验收把关不严_0128,现场抽查发现，配电自动化终端投运验收仅抽查部分关键风险点便办理验收。,验收把关不严,配电自动化终端,配电,,2024-08-02,试验班,synthetic_v2
synthetic_v2_记录台账不规范_0002,现场抽查发现，现场人员表示后续计划补测，但在线监测形成的试验报告存在漏填漏签问题。,记录台账不规范,避雷器,一次设备,在线监测,2024-12-31,运维二班,synthetic_v2
synthetic_v2_验收把关不严_0210,现场抽查发现，主变压器投运验收时未核对图纸一致性即出具通过意见。,验收把关不严,主变压器,一次设备,状态监测,2025-12-01,运维二班,synthetic_v2
synthetic_v2_验收把关不严_0018,主变压器联调联试相关资料表面齐全，实际情况是：试验检测结束后未组织专项复验即完成验收签认。,验收把关不严,主变压器,一次设备,试验检测,2024-02-04,变电运维站,synthetic_v2
synthetic_v2_标准执行不到位_0101,防误闭锁装置预防性试验相关资料表面齐全，实际情况是：防误闭锁装置并非未做工作，而是执行口径与现行标准不一致。,标准执行不到位,,二次设备,运行维护,2024-08-17,继保班,synthetic_v2
synthetic_v2_记录台账不规范_0258,班组自查反映，验收资料已提交但未说明复核依据，但断路器联调联试已实施，但操作记录关键信息缺失。,记录台账不规范,断路器,一次设备,检修验收,2025-01-27,设备管理部,synthetic_v2
synthetic_v2_试验检测缺失_0066,电能表局放检测相关资料表面齐全，实际情况是：轮换验收后电能表仍未补做局放检测。,试验检测缺失,电能表,营销,轮换验收,2025-06-22,运维二班,synthetic_v2
synthetic_v2_试验检测缺失_0086,监督检查显示，开关柜耐压试验虽已立项，但关键项目实际未实施。,试验检测缺失,,,到货验收,2025-03-13,输电运检室,synthetic_v2
synthetic_v2_记录台账不规范_0183,设备检修部反馈，异常处置形成的验收问题清单存在漏填漏签问题；同时验收资料已提交但未说明复核依据。,记录台账不规范,避雷器,一次设备,,2025-10-27,设备检修部,synthetic_v2
synthetic_v2_标准执行不到位_0172,专项监督中发现，继电保护装置联调联试虽已完成，但执行周期仍沿用旧版要求。,标准执行不到位,继电保护装置,二次设备,运行操作,2024-04-08,运检一班,synthetic_v2
synthetic_v2_试验检测缺失_0278,班组自查反映，班组口头说明此前一直按旧版要求执行，但电缆线路局放检测虽已立项，但关键项目实际未实施。,试验检测缺失,电缆线路,输电,隐患排查,2025-07-20,运检一班,synthetic_v2
synthetic_v2_记录台账不规范_0220,土建专业接地网在整改复验环节中，接地网耐压试验已实施，但验收问题清单关键信息缺失。,记录台账不规范,接地网,土建,整改复验,2025-01-20,设备检修部,synthetic_v2
synthetic_v2_记录台账不规范_0109,营销专业电能表在抽检监督环节中，电能表交接试验已实施，但试验报告关键信息缺失。,记录台账不规范,电能表,营销,抽检监督,2024-11-20,营销运维班,synthetic_v2
synthetic_v2_记录台账不规范_0020,现场抽查发现，报告中已写明整改计划但未说明完成时间，但现场检查形成的验收问题清单存在漏填漏签问题。,记录台账不规范,接地网,土建,,2024-10-27,运维二班,synthetic_v2
synthetic_v2_试验检测缺失_0186,避雷器预防性试验相关资料表面齐全，实际情况是：避雷器预防性试验执行到一半即结束，关键工况未覆盖。,试验检测缺失,避雷器,,试验检测,2024-07-07,变电运维站,synthetic_v2
synthetic_v2_记录台账不规范_0054,输电专业电缆线路在隐患排查环节中，电缆线路验收问题清单仅保留结论，未附对应检查明细。,记录台账不规范,电缆线路,输电,隐患排查,2024-02-13,基建项目部,synthetic_v2
synthetic_v2_验收把关不严_0078,试验班反馈，断路器相关资料虽已提交，但验收把关流于形式；同时报告中已写明整改计划但未说明完成时间。,验收把关不严,断路器,一次设备,检修验收,2024-04-13,试验班,synthetic_v2
synthetic_v2_验收把关不严_0197,现场抽查发现，继电保护装置功能验收时未核对专项复验项即出具通过意见。,验收把关不严,继电保护装置,二次设备,定期检验,2024-04-04,输电运检室,synthetic_v2
synthetic_v2_标准执行不到位_0130,监督检查显示，相关台账已补录但未形成有效闭环，但防误闭锁装置双签要求落实不到位，班组未完成新标准切换。,标准执行不到位,防误闭锁装置,二次设备,联调联试,2024-01-17,设备检修部,synthetic_v2
synthetic_v2_试验检测缺失_0091,二次设备专业继电保护装置在运行操作环节中，继电保护装置功能校验记录已形成，但实测项目存在漏检漏试。,试验检测缺失,继电保护装置,二次设备,运行操作,2025-08-04,输电运检室,synthetic_v2
synthetic_v2_验收把关不严_0166,一次设备专业断路器在缺陷处理环节中，断路器相关资料虽已提交，但验收把关流于形式。,验收把关不严,断路器,一次设备,缺陷处理,2024-09-11,运维二班,synthetic_v2
synthetic_v2_标准执行不到位_0133,复核时发现，配电自动化终端填报模板落实不到位，班组未完成新标准切换。,标准执行不到位,配电自动化终端,,运行维护,2025-02-15,变电运维站,synthetic_v2
synthetic_v2_试验检测缺失_0246,配电工程部反馈，防误闭锁装置联调联试记录已形成，但实测项目存在漏检漏试；同时验收资料已提交但未说明复核依据。,试验检测缺失,防误闭锁装置,二次设备,改造验收,2025-05-11,配电工程部,synthetic_v2
synthetic_v2_记录台账不规范_0083,输电专业架空线路在缺陷管理环节中，缺陷管理形成的操作记录存在漏填漏签问题。,记录台账不规范,架空线路,输电,缺陷管理,2025-03-11,变电运维站,synthetic_v2
synthetic_v2_验收把关不严_0045,变电运维站反馈，直流系统相关资料虽已提交，但验收把关流于形式；同时报告中已写明整改计划但未说明完成时间。,验收把关不严,直流系统,二次设备,运维监督,2025-04-07,变电运维站,synthetic_v2
synthetic_v2_试验检测缺失_0250,土建专业接地网在现场检查环节中，接地网核容试验记录已形成，但实测项目存在漏检漏试。,试验检测缺失,接地网,土建,现场检查,2024-05-15,设备检修部,synthetic_v2
synthetic_v2_标准执行不到位_0104,一次设备专业断路器在缺陷处理环节中，断路器判定口径落实不到位，班组未完成新标准切换。,标准执行不到位,,一次设备,缺陷处理,2024-03-20,变电运维站,synthetic_v2
synthetic_v2_标准执行不到位_0117,监督检查显示，班组口头说明此前一直按旧版要求执行，但GIS设备判定口径落实不到位，班组未完成新标准切换。,标准执行不到位,GIS设备,一次设备,交接验收,2024-06-06,基建项目部,synthetic_v2
synthetic_v2_验收把关不严_0133,运维二班反馈，架空线路投运验收仅抽查部分图纸一致性便办理验收；同时相关台账已补录但未形成有效闭环。,验收把关不严,架空线路,输电,竣工验收,2024-01-11,运维二班,synthetic_v2
synthetic_v2_验收把关不严_0083,变电运维站反馈，继电保护装置投运验收时未核对关键试验结果即出具通过意见；同时相关台账已补录但未形成有效闭环。,验收把关不严,继电保护装置,二次设备,运行操作,2025-04-14,变电运维站,synthetic_v2
synthetic_v2_验收把关不严_0136,继保班反馈，电能表检修验收时未核对关键试验结果即出具通过意见；同时报告中已写明整改计划但未说明完成时间。,验收把关不严,电能表,营销,轮换验收,2025-03-31,继保班,synthetic_v2
synthetic_v2_试验检测缺失_0244,直流系统核容试验相关资料表面齐全，实际情况是：运维监督后直流系统仍未补做核容试验。,试验检测缺失,直流系统,,运维监督,2025-09-15,基建项目部,synthetic_v2
synthetic_v2_记录台账不规范_0137,电能表交接试验相关资料表面齐全，实际情况是：电能表巡检台账仅保留结论，未附对应检查明细。,记录台账不规范,电能表,,,2025-05-14,继保班,synthetic_v2
synthetic_v2_验收把关不严_0222,专项监督中发现，避雷器隐蔽验收未覆盖关键见证点仍予放行。,验收把关不严,,一次设备,,2024-01-01,试验班,synthetic_v2
synthetic_v2_标准执行不到位_0051,班组自查反映，报告中已写明整改计划但未说明完成时间，但防误闭锁装置功能校验虽已完成，但见证点要求仍沿用旧版要求。,标准执行不到位,防误闭锁装置,二次设备,改造验收,2024-07-10,基建项目部,synthetic_v2
synthetic_v2_试验检测缺失_0109,直流系统耐压试验相关资料表面齐全，实际情况是：直流系统耐压试验虽已立项，但关键项目实际未实施。,试验检测缺失,直流系统,,运维监督,2025-04-06,继保班,synthetic_v2
synthetic_v2_标准执行不到位_0160,一次设备专业主变压器在状态监测环节中，状态监测环节已安排检查，但现场仍以经验替代标准条款。,标准执行不到位,主变压器,一次设备,状态监测,2025-02-11,输电运检室,synthetic_v2
synthetic_v2_验收把关不严_0087,架空线路预防性试验相关资料表面齐全，实际情况是：架空线路投运验收仅抽查部分见证资料便办理验收。,验收把关不严,架空线路,输电,缺陷管理,2024-05-22,运检一班,synthetic_v2
synthetic_v2_记录台账不规范_0261,断路器预防性试验相关资料表面齐全，实际情况是：断路器预防性试验已实施，但操作记录关键信息缺失。,记录台账不规范,断路器,一次设备,试验检测,2024-04-06,设备管理部,synthetic_v2
